year,mlb_id,pitch_type,3B_times
2008,136770,SL,1
2008,136860,FC,2
2008,136860,FF,1
2008,136860,SL,1
2008,137002,SI,1
2008,137002,SL,1
2008,137006,FF,2
2008,150020,FF,1
2008,150020,SL,1
2008,150029,FF,2
2008,150029,FT,1
2008,150029,SI,1
2008,150100,CH,1
2008,150100,FF,2
2008,150178,FC,1
2008,150212,CU,1
2008,150212,SI,2
2008,150212,SL,1
2008,150217,CH,1
2008,150217,FF,2
2008,150217,SI,1
2008,150218,SI,1
2008,150229,FF,1
2008,150268,CH,1
2008,150268,FT,1
2008,150286,FF,2
2008,150286,SL,1
2008,150289,CH,1
2008,150289,CU,1
2008,150317,FF,1
2008,150353,FF,1
2008,150353,SL,1
2008,150367,FF,1
2008,150398,FS,1
2008,150415,CH,1
2008,150415,FF,1
2008,150421,FF,1
2008,150439,CH,1
2008,150439,FF,1
2008,150439,FT,1
2008,150449,CH,1
2008,150449,FT,1
2008,150456,FF,2
2008,150456,SI,2
2008,150479,CH,1
2008,150479,SI,1
2008,150484,FF,1
2008,204020,CH,2
2008,204020,FT,1
2008,204020,SI,1
2008,206551,SI,2
2008,209315,FT,1
2008,209315,SI,1
2008,276346,FF,1
2008,276346,FT,1
2008,276346,SI,1
2008,276346,SL,1
2008,276361,SI,1
2008,276372,FT,1
2008,276372,SL,1
2008,276519,CH,3
2008,276519,FF,2
2008,276519,FT,1
2008,276519,SI,2
2008,276519,SL,1
2008,276545,FF,2
2008,276547,FT,1
2008,279577,CH,1
2008,279577,FF,1
2008,279913,SL,2
2008,285078,CH,1
2008,285078,FF,2
2008,285078,FT,1
2008,285131,CH,1
2008,285131,FC,1
2008,285131,FF,1
2008,291565,FT,1
2008,294558,FF,1
2008,324432,FF,1
2008,324432,SI,1
2008,325392,FF,1
2008,333292,FT,1
2008,333492,FT,1
2008,333492,SI,1
2008,334393,FT,1
2008,334393,SI,1
2008,340192,FF,1
2008,340393,FF,1
2008,346795,FF,1
2008,346795,SL,1
2008,346857,FC,1
2008,346857,FF,1
2008,346857,SI,2
2008,400085,CH,2
2008,400085,FF,1
2008,400085,FS,1
2008,400085,FT,1
2008,400085,SI,1
2008,400085,SL,1
2008,400090,SL,1
2008,400154,FT,1
2008,400284,FT,2
2008,400284,SI,1
2008,400284,SL,1
2008,406878,FF,1
2008,406878,FT,2
2008,406878,KC,1
2008,406878,SI,3
2008,406878,SL,1
2008,407296,FF,1
2008,407397,CH,1
2008,407397,FF,1
2008,407397,SI,1
2008,407483,CU,1
2008,407483,FF,1
2008,407483,FT,1
2008,407483,SI,1
2008,407489,FF,1
2008,407489,SI,1
2008,407496,CH,2
2008,407496,SI,1
2008,407556,SI,1
2008,407781,FF,3
2008,407781,SL,1
2008,407792,CU,1
2008,407792,FF,2
2008,407792,FS,1
2008,407792,FT,1
2008,407798,FF,1
2008,407798,FS,1
2008,407812,CH,1
2008,407812,SL,1
2008,407833,SL,1
2008,407849,FF,1
2008,407861,CH,1
2008,407861,FF,1
2008,407861,SI,1
2008,407885,FF,3
2008,407886,CH,1
2008,407886,FT,1
2008,407886,SI,1
2008,407891,FF,1
2008,408039,FT,1
2008,408045,CU,1
2008,408045,FF,2
2008,408045,FT,1
2008,408047,CU,2
2008,408047,FC,1
2008,408047,SL,1
2008,408108,CH,1
2008,408108,SI,1
2008,408210,FF,2
2008,408212,CH,1
2008,408212,FF,1
2008,408212,SI,1
2008,408213,FT,1
2008,408234,SL,2
2008,408236,FT,1
2008,408242,FF,1
2008,408252,CH,1
2008,408252,FF,3
2008,408252,FT,2
2008,408299,CH,1
2008,408299,FF,1
2008,408299,SI,1
2008,408307,FC,2
2008,408307,FF,5
2008,408307,KN,2
2008,408307,SI,1
2008,408312,FC,1
2008,408312,FF,1
2008,408314,CH,1
2008,408314,CU,2
2008,408314,FC,2
2008,408314,FF,4
2008,408314,FT,3
2008,408314,SI,4
2008,408314,SL,3
2008,421064,FF,1
2008,421124,FS,1
2008,421124,FT,1
2008,424726,SI,1
2008,424726,SL,3
2008,424805,FF,1
2008,424825,FF,2
2008,424825,FT,1
2008,425206,CH,1
2008,425206,FF,1
2008,425206,FS,1
2008,425206,SL,1
2008,425446,FF,1
2008,425446,SI,1
2008,425468,FF,1
2008,425477,CH,1
2008,425477,FT,1
2008,425489,FF,2
2008,425489,FT,1
2008,425489,SL,1
2008,425496,FF,3
2008,425496,FS,1
2008,425496,SI,1
2008,425503,FT,1
2008,425506,FF,1
2008,425506,SL,3
2008,425508,FS,1
2008,425509,FF,3
2008,425509,SI,1
2008,425545,FF,1
2008,425545,SI,2
2008,425545,SL,2
2008,425547,CU,1
2008,425547,FC,1
2008,425547,FF,1
2008,425548,CH,1
2008,425548,FF,1
2008,425548,SL,1
2008,425549,CU,2
2008,425549,FC,1
2008,425549,FF,2
2008,425549,FT,1
2008,425557,FF,1
2008,425560,CH,1
2008,425560,CU,1
2008,425560,FF,1
2008,425567,FF,4
2008,425567,SI,1
2008,425567,SL,3
2008,425664,CH,2
2008,425664,FC,1
2008,425664,FF,3
2008,425664,FT,1
2008,425664,SI,1
2008,425664,SL,1
2008,425766,CH,1
2008,425766,CU,1
2008,425766,FF,2
2008,425766,SI,1
2008,425766,SL,1
2008,425773,CH,1
2008,425783,FF,2
2008,425783,SI,1
2008,425785,FT,1
2008,425796,CH,1
2008,425796,FF,1
2008,425796,SI,1
2008,425834,CU,1
2008,425834,FC,1
2008,425834,SL,1
2008,425853,FF,1
2008,425867,FF,1
2008,425867,SI,1
2008,425902,FF,1
2008,425902,FS,1
2008,425903,FC,2
2008,425903,FT,1
2008,425903,SL,1
2008,425904,KC,1
2008,428642,SI,1
2008,429663,FF,1
2008,429664,CU,2
2008,429664,FT,1
2008,429665,SL,1
2008,429666,FF,4
2008,429667,FF,1
2008,429667,FS,1
2008,429667,FT,1
2008,429667,SL,1
2008,429708,FF,1
2008,429711,FF,1
2008,429711,SL,1
2008,429712,SI,1
2008,429713,CU,1
2008,429713,FT,1
2008,429713,SI,2
2008,429713,SL,1
2008,429731,SL,1
2008,430001,CH,1
2008,430001,CU,1
2008,430001,FC,1
2008,430001,FF,2
2008,430001,FT,1
2008,430001,SL,1
2008,430203,CH,1
2008,430203,FF,1
2008,430203,FS,1
2008,430203,SI,3
2008,430203,SL,1
2008,430321,CU,2
2008,430321,SI,1
2008,430321,SL,1
2008,430404,CH,1
2008,430565,CH,1
2008,430565,FF,2
2008,430574,CH,1
2008,430583,CU,1
2008,430583,FF,2
2008,430583,SL,1
2008,430585,CH,1
2008,430585,CU,2
2008,430585,FT,1
2008,430585,SI,1
2008,430593,FF,2
2008,430593,SI,1
2008,430598,FF,1
2008,430605,FT,1
2008,430611,FF,3
2008,430611,SI,2
2008,430611,SL,1
2008,430622,CU,1
2008,430632,FF,2
2008,430637,CH,3
2008,430637,SI,1
2008,430637,SL,2
2008,430640,FF,1
2008,430668,FF,1
2008,430668,SI,1
2008,430668,SL,1
2008,430838,FF,1
2008,430895,FT,2
2008,430897,FF,1
2008,430917,FF,1
2008,430930,CH,4
2008,430930,FC,2
2008,430930,FF,4
2008,430930,FS,1
2008,430945,CH,1
2008,430945,FF,1
2008,430945,FT,1
2008,430945,SL,3
2008,430946,FO,1
2008,430947,CH,1
2008,430947,FF,3
2008,430947,SI,1
2008,430948,CH,1
2008,430948,FF,1
2008,430948,SL,1
2008,431151,FF,2
2008,431157,FT,1
2008,431158,FF,1
2008,432928,CH,1
2008,432928,SL,1
2008,433582,CU,1
2008,433582,FF,2
2008,433582,SI,3
2008,433597,CH,2
2008,433597,CU,1
2008,433597,FF,1
2008,433898,FF,1
2008,433898,SL,1
2008,434158,CH,1
2008,434158,CU,1
2008,434158,FC,1
2008,434158,FF,5
2008,434158,FT,1
2008,434158,SI,2
2008,434158,SL,1
2008,434567,FT,1
2008,434567,SI,1
2008,434582,FF,1
2008,434625,CH,1
2008,434625,FC,1
2008,434625,SI,1
2008,434634,CH,1
2008,434636,FT,1
2008,434658,CH,1
2008,434658,FF,2
2008,434658,SL,1
2008,434661,CH,1
2008,434661,FF,1
2008,434661,FS,1
2008,434661,SI,1
2008,434670,FF,2
2008,434670,FT,1
2008,434670,SL,1
2008,434681,FF,1
2008,434939,FT,1
2008,435041,FT,1
2008,435062,FF,1
2008,435063,SL,1
2008,435078,SI,1
2008,435079,FC,1
2008,435079,FT,1
2008,435079,SI,1
2008,435079,SL,1
2008,435181,FF,1
2008,435181,FT,1
2008,435181,SL,1
2008,435220,CH,1
2008,435220,FF,1
2008,435263,FF,1
2008,435338,CH,1
2008,435358,FF,3
2008,435401,CU,1
2008,435401,FF,2
2008,435401,FT,1
2008,435401,SI,1
2008,435520,FT,1
2008,435558,CH,2
2008,435558,FF,3
2008,435624,FF,3
2008,435625,FC,1
2008,443558,FF,1
2008,444135,FS,1
2008,444135,SI,1
2008,444135,SL,2
2008,444448,SL,1
2008,444843,FC,1
2008,444843,FF,3
2008,444843,FT,1
2008,445196,FF,3
2008,445988,FC,1
2008,445988,FF,2
2008,446132,FF,1
2008,446334,FC,1
2008,446382,FF,1
2008,446382,SL,1
2008,446481,SI,1
2008,446928,FF,3
2008,446928,FT,1
2008,446928,SL,3
2008,447736,CH,1
2008,447736,FF,1
2008,447761,FT,1
2008,448159,FF,1
2008,448276,FF,1
2008,448602,FF,1
2008,448602,SI,1
2008,448602,SL,1
2008,448676,SI,1
2008,448676,SL,1
2008,448801,CU,1
2008,448801,FT,1
2008,449107,CU,1
2008,449107,FT,1
2008,449107,SL,2
2008,449168,CH,1
2008,450192,FF,1
2008,450260,CH,1
2008,450260,FF,1
2008,450260,SI,1
2008,450260,SL,1
2008,450314,FF,1
2008,450314,FT,1
2008,451186,CH,1
2008,451186,SL,1
2008,452104,FF,2
2008,452121,FF,1
2008,452220,CH,1
2008,452220,CU,1
2008,452220,FC,1
2008,452220,FF,3
2008,452220,FT,2
2008,452220,SI,1
2008,452220,SL,2
2008,452252,CH,1
2008,452252,CU,1
2008,452252,FF,1
2008,452252,SL,1
2008,452254,CU,1
2008,452254,FC,1
2008,452254,FT,1
2008,452254,SL,1
2008,452655,FF,4
2008,452655,SI,2
2008,452668,FF,1
2008,452668,FT,1
2008,453056,CU,1
2008,453056,FC,2
2008,453056,FF,1
2008,453056,FT,1
2008,453056,SI,2
2008,453064,FF,2
2008,453311,SL,1
2008,453923,FT,1
2008,453923,SI,1
2008,453923,SL,2
2008,454994,FF,1
2008,454994,FT,1
2008,455088,FC,1
2008,455088,FF,1
2008,455088,SI,1
2008,455104,FF,1
2008,455104,SL,1
2008,455759,FF,6
2008,455759,SL,1
2008,455976,FS,1
2008,456030,CH,1
2008,456030,SI,1
2008,456422,CU,2
2008,456422,FT,1
2008,456422,SI,1
2008,456655,SI,1
2008,456655,SL,1
2008,457453,FC,1
2008,457508,FF,1
2008,457708,CH,1
2008,457708,CU,1
2008,457708,FF,2
2008,457708,SI,1
2008,457708,SL,1
2008,457803,CH,1
2008,458015,CH,1
2008,458015,CU,1
2008,458015,SL,1
2008,458061,FF,1
2008,458239,FF,1
2008,458731,FA,1
2008,458731,SI,1
2008,459941,FF,1
2008,459943,FC,1
2008,459964,CH,1
2008,459964,CU,1
2008,459964,FT,1
2008,460004,SL,1
2008,460026,SL,1
2008,460075,FC,1
2008,460075,FF,2
2008,460075,FT,1
2008,460075,SL,3
2008,460086,FF,1
2008,460267,FC,1
2008,460267,FT,3
2008,460576,CH,2
2008,460576,CU,2
2008,460576,FC,1
2008,460576,FF,2
2008,461235,FF,2
2008,461235,SL,1
2008,461314,CU,1
2008,461314,FF,2
2008,461314,SI,1
2008,461416,FF,2
2008,461815,CU,1
2008,461815,FF,1
2008,461815,SI,1
2008,462564,CU,1
2008,464299,CH,2
2008,464299,FF,5
2008,464341,FF,1
2008,464900,CH,1
2008,464900,FC,1
2008,465668,FF,1
2008,466320,SI,1
2008,466988,CH,1
2008,466988,FF,2
2008,466988,SL,2
2008,467055,SL,1
2008,468406,FF,1
2008,471083,SI,1
2008,471865,FF,1
2008,475582,SI,1
2008,476704,FF,1
2008,476704,SI,1
2008,476704,SL,1
2008,488811,FF,1
2008,488862,FF,2
2008,489262,FF,1
2008,493120,FF,2
2008,493120,FT,1
2008,493127,CU,1
2008,493127,FC,1
2008,493127,FF,4
2008,493127,FT,2
2008,493127,SI,1
2008,493127,SL,1
2008,493351,FF,1
2008,493351,SI,1
2008,502034,FF,1
2008,502517,CH,2
2008,502517,FF,1
2009,110029,CH,1
2009,110029,FF,2
2009,111851,CU,1
2009,111851,FF,2
2009,111867,FF,1
2009,111904,CH,1
2009,111904,FF,1
2009,111904,SL,1
2009,112116,CH,2
2009,112116,FT,1
2009,112131,FF,1
2009,112131,FT,1
2009,112131,SL,1
2009,112736,CH,1
2009,112736,CU,2
2009,112736,FF,2
2009,112736,FT,1
2009,112736,SI,2
2009,113028,SI,2
2009,113028,SL,1
2009,113232,FF,1
2009,113679,SL,1
2009,113889,FF,2
2009,114789,CU,1
2009,115223,SL,1
2009,115732,FF,3
2009,116338,CU,1
2009,116380,FF,1
2009,116380,SI,1
2009,116380,SL,1
2009,116539,FF,1
2009,116706,FF,2
2009,116974,CH,1
2009,116974,FF,1
2009,117244,KN,1
2009,117601,FF,1
2009,117601,SL,1
2009,120044,FF,1
2009,120044,FT,1
2009,120074,FF,1
2009,120903,CH,1
2009,120903,FT,1
2009,121074,FF,1
2009,121347,FF,1
2009,121358,FF,1
2009,121358,SL,1
2009,121409,FF,1
2009,122111,CH,1
2009,122111,FF,1
2009,123107,CH,1
2009,123107,FF,1
2009,123107,FT,1
2009,123107,SI,1
2009,123173,FF,1
2009,123744,FT,1
2009,123744,SI,1
2009,133160,CU,1
2009,133160,FF,3
2009,133160,FT,1
2009,133226,CU,1
2009,133321,CH,1
2009,133380,FF,1
2009,134260,CH,1
2009,135784,FF,2
2009,135784,FT,1
2009,135784,SL,1
2009,136660,CH,1
2009,136722,FT,2
2009,136722,SI,1
2009,136770,FF,3
2009,136770,SI,1
2009,136780,FF,1
2009,136860,FT,1
2009,137002,FS,1
2009,137140,FF,1
2009,150020,FF,1
2009,150021,FF,1
2009,150029,FF,2
2009,150061,FF,3
2009,150061,FT,2
2009,150071,FF,1
2009,150089,FF,1
2009,150093,SL,1
2009,150100,FF,1
2009,150153,FF,1
2009,150212,CU,1
2009,150212,FF,2
2009,150212,FT,1
2009,150212,SL,3
2009,150217,CH,2
2009,150217,FF,3
2009,150217,FT,1
2009,150217,SL,1
2009,150224,FF,1
2009,150229,FF,1
2009,150268,FF,2
2009,150268,FO,1
2009,150275,SI,1
2009,150277,FF,1
2009,150289,CH,1
2009,150289,FF,1
2009,150317,FF,1
2009,150324,SL,1
2009,150396,FT,1
2009,150398,CH,1
2009,150404,FF,1
2009,150421,FF,1
2009,150439,FT,1
2009,150439,SL,1
2009,150449,FF,2
2009,150456,FF,1
2009,150479,CH,1
2009,150479,CU,1
2009,150479,FF,1
2009,150484,CH,1
2009,150484,CU,1
2009,150484,SI,1
2009,204020,FF,1
2009,217100,CH,1
2009,217100,FF,3
2009,217100,FT,3
2009,217100,SL,1
2009,232694,CH,1
2009,232694,FF,3
2009,232694,SI,1
2009,232694,SL,1
2009,275930,FF,1
2009,275930,SL,1
2009,276346,FT,1
2009,276376,SI,2
2009,276519,CU,1
2009,276519,FF,2
2009,276519,SI,2
2009,276545,CH,1
2009,276545,FF,1
2009,276547,SI,1
2009,276547,SL,2
2009,279577,CH,1
2009,279577,FF,5
2009,279827,CU,1
2009,282905,SL,1
2009,285068,SI,1
2009,285078,FF,1
2009,285078,FT,1
2009,285131,CH,1
2009,285131,FF,1
2009,285131,FT,1
2009,285131,SI,1
2009,291565,SL,1
2009,324432,CH,1
2009,324432,FF,2
2009,325392,FF,5
2009,325392,SI,1
2009,333292,FT,1
2009,333492,SI,1
2009,334393,FF,4
2009,334393,FT,2
2009,334393,SI,1
2009,334393,SL,1
2009,340192,FF,1
2009,340393,FC,1
2009,340393,FF,1
2009,346795,SI,1
2009,346857,FF,1
2009,346859,FF,1
2009,346874,FF,2
2009,346874,SI,1
2009,346874,SL,1
2009,400018,CH,1
2009,400018,FC,1
2009,400018,FF,2
2009,400023,FF,1
2009,400023,SL,1
2009,400073,FF,2
2009,400083,CH,2
2009,400083,CU,1
2009,400083,FF,4
2009,400083,SI,1
2009,400085,CH,1
2009,400085,CU,1
2009,400085,FC,1
2009,400085,FF,1
2009,400121,SI,1
2009,400284,FT,1
2009,400284,SI,1
2009,400284,SL,1
2009,400290,FF,2
2009,405395,FF,1
2009,406878,SL,1
2009,407483,CH,1
2009,407483,FF,2
2009,407483,KC,1
2009,407483,SI,2
2009,407487,SI,1
2009,407489,FS,1
2009,407781,SI,1
2009,407781,SL,1
2009,407798,FF,1
2009,407801,FT,1
2009,407812,FF,1
2009,407812,SL,2
2009,407832,FF,1
2009,407832,SL,1
2009,407833,CH,1
2009,407833,SI,2
2009,407833,SL,1
2009,407849,SI,1
2009,407861,CU,1
2009,407861,FF,3
2009,407861,FT,1
2009,407861,SI,1
2009,407862,FC,1
2009,407862,FF,1
2009,407871,SI,3
2009,407871,SL,1
2009,407886,FS,1
2009,407893,CH,1
2009,407893,FT,1
2009,407893,SI,1
2009,408042,FT,1
2009,408042,SI,1
2009,408045,FF,1
2009,408047,FF,1
2009,408108,CU,1
2009,408108,FF,1
2009,408108,FT,1
2009,408210,FF,2
2009,408210,FT,3
2009,408210,SI,1
2009,408210,SL,1
2009,408212,FF,1
2009,408213,CH,1
2009,408213,FF,1
2009,408213,SL,2
2009,408219,SL,1
2009,408236,FF,2
2009,408252,CU,1
2009,408252,FF,2
2009,408252,SI,1
2009,408299,FT,1
2009,408306,SL,1
2009,408307,CH,1
2009,408307,CU,2
2009,408307,FF,3
2009,408307,SL,2
2009,408312,CH,1
2009,408314,FF,1
2009,421124,FF,2
2009,424726,FC,1
2009,424726,FF,1
2009,424726,SL,1
2009,424825,CH,1
2009,424825,FF,2
2009,424825,SI,1
2009,425206,FC,1
2009,425206,FF,1
2009,425446,SI,1
2009,425496,SI,1
2009,425509,SI,1
2009,425542,FF,2
2009,425543,SL,1
2009,425547,CH,1
2009,425547,FF,1
2009,425547,SL,1
2009,425548,FT,1
2009,425549,CH,1
2009,425549,CU,1
2009,425549,FF,1
2009,425556,CH,1
2009,425557,SL,2
2009,425560,SI,1
2009,425560,SL,1
2009,425567,FF,2
2009,425661,FF,1
2009,425664,CH,1
2009,425664,CU,1
2009,425664,FC,1
2009,425664,FF,5
2009,425664,FO,1
2009,425664,FT,1
2009,425664,SI,3
2009,425686,FF,1
2009,425766,FF,1
2009,425766,SI,1
2009,425783,FC,1
2009,425783,FF,3
2009,425783,SI,1
2009,425783,SL,1
2009,425794,SI,1
2009,425796,FF,2
2009,425796,SI,1
2009,425834,FF,2
2009,425834,SI,1
2009,425834,SL,1
2009,425853,FF,1
2009,425853,SI,1
2009,425877,FT,1
2009,425902,FF,1
2009,425902,FT,1
2009,425902,SI,1
2009,425903,FF,1
2009,429664,CH,1
2009,429664,CU,1
2009,429664,FF,1
2009,429664,SL,1
2009,429665,FF,1
2009,429665,SI,1
2009,429666,FF,1
2009,429666,SL,1
2009,429667,FF,3
2009,429667,SL,2
2009,429708,FF,1
2009,429711,FF,1
2009,429712,FS,1
2009,429712,SI,2
2009,429713,FF,2
2009,429713,SI,2
2009,429713,SL,2
2009,429841,FF,1
2009,429841,SL,3
2009,430001,FF,1
2009,430001,SL,1
2009,430203,CU,1
2009,430203,FF,3
2009,430203,FT,2
2009,430203,SI,2
2009,430321,CH,1
2009,430321,SL,1
2009,430565,FF,1
2009,430565,FT,1
2009,430574,FC,1
2009,430574,SI,2
2009,430583,CH,1
2009,430583,FF,5
2009,430583,SL,1
2009,430585,FF,1
2009,430585,SI,1
2009,430592,FF,2
2009,430592,SL,1
2009,430593,FF,1
2009,430593,SL,1
2009,430598,CH,1
2009,430598,FF,1
2009,430603,SI,1
2009,430605,FF,1
2009,430605,SI,1
2009,430611,CU,1
2009,430611,FT,1
2009,430611,SL,1
2009,430622,CH,1
2009,430622,FF,1
2009,430622,SI,2
2009,430622,SL,1
2009,430637,CH,1
2009,430637,FF,1
2009,430637,FT,1
2009,430668,FC,1
2009,430668,FT,1
2009,430832,FT,2
2009,430832,SL,1
2009,430838,FF,2
2009,430895,CH,1
2009,430895,SI,1
2009,430895,SL,1
2009,430897,FF,1
2009,430912,FC,1
2009,430917,FF,2
2009,430927,SI,1
2009,430930,CU,1
2009,430930,FF,1
2009,430930,SI,1
2009,430945,FC,1
2009,430945,FF,1
2009,430945,SL,1
2009,430947,CH,2
2009,430947,CU,1
2009,430947,FF,3
2009,430947,FS,1
2009,430947,FT,1
2009,430947,KC,2
2009,430948,CH,2
2009,430948,FF,3
2009,430948,FT,1
2009,430948,SI,1
2009,430948,SL,1
2009,431151,FC,1
2009,431151,FF,1
2009,431151,FT,1
2009,431158,FF,1
2009,431158,KC,1
2009,431171,SL,1
2009,432928,FF,1
2009,433597,SI,1
2009,433898,FF,1
2009,433898,FT,1
2009,433898,SI,1
2009,434158,FF,5
2009,434158,FT,2
2009,434158,SI,1
2009,434540,CH,1
2009,434563,FF,1
2009,434563,FT,1
2009,434567,FF,1
2009,434605,SI,1
2009,434630,SI,1
2009,434636,CH,2
2009,434636,FF,5
2009,434636,FS,1
2009,434636,FT,3
2009,434658,FF,2
2009,434658,FT,1
2009,434658,SI,2
2009,434661,FF,1
2009,434661,SL,1
2009,434670,FT,1
2009,434681,SI,1
2009,434704,FF,2
2009,434778,FF,1
2009,434939,CU,1
2009,435038,CH,1
2009,435038,SI,2
2009,435038,SL,1
2009,435062,FF,3
2009,435062,KC,1
2009,435063,FF,1
2009,435079,FF,1
2009,435079,FT,1
2009,435079,SI,1
2009,435079,SL,1
2009,435181,FF,1
2009,435181,FO,1
2009,435219,FT,1
2009,435219,SL,1
2009,435220,KC,1
2009,435220,SL,2
2009,435222,CU,1
2009,435222,SI,1
2009,435263,SI,1
2009,435358,FC,1
2009,435358,FF,3
2009,435358,SL,2
2009,435401,FT,1
2009,435408,SI,1
2009,435520,CH,1
2009,435520,FF,1
2009,435558,SI,1
2009,435559,SL,1
2009,435622,FF,1
2009,435622,SI,1
2009,435624,FF,1
2009,435624,SI,1
2009,435625,CU,2
2009,440251,FT,1
2009,440251,SL,1
2009,443558,FF,1
2009,444135,FF,2
2009,444135,FT,1
2009,444135,SI,1
2009,444135,SL,1
2009,444843,CU,2
2009,444843,SI,1
2009,444843,SL,1
2009,444876,FF,1
2009,445196,SI,1
2009,446308,FF,1
2009,446928,SI,1
2009,447736,CU,1
2009,447736,FF,1
2009,447736,SI,1
2009,448170,CH,1
2009,448170,FF,1
2009,448242,FF,2
2009,448242,FT,2
2009,448242,SI,2
2009,448276,FF,1
2009,448276,FS,1
2009,448602,FF,1
2009,448676,FF,1
2009,448676,SI,1
2009,448676,SL,1
2009,448801,FF,1
2009,449107,FF,1
2009,450204,FF,1
2009,450260,FT,1
2009,450300,FF,1
2009,450314,CH,1
2009,450314,CU,1
2009,450314,FC,1
2009,450314,FF,2
2009,450314,FT,1
2009,450314,SL,1
2009,451143,FF,1
2009,451188,CH,1
2009,451188,FF,3
2009,451188,KC,1
2009,451594,CH,2
2009,451594,CU,1
2009,451594,FF,3
2009,451594,SI,1
2009,451594,SL,2
2009,451687,CU,1
2009,452104,FF,2
2009,452220,CH,3
2009,452220,CU,1
2009,452220,FF,4
2009,452220,FT,2
2009,452220,SI,2
2009,452221,SL,1
2009,452234,CU,1
2009,452234,FC,1
2009,452234,FF,2
2009,452239,SI,1
2009,452249,SL,1
2009,452254,FF,3
2009,452254,FT,1
2009,452254,SL,1
2009,452655,CH,1
2009,452655,CU,1
2009,452655,FC,1
2009,452655,FF,3
2009,452655,SI,1
2009,452655,SL,3
2009,452668,CH,1
2009,452668,FF,3
2009,452672,FT,1
2009,452678,CH,2
2009,452678,FF,2
2009,452783,CH,1
2009,452989,FF,1
2009,452989,SL,1
2009,453056,CH,2
2009,453056,CU,1
2009,453056,FC,1
2009,453056,FF,4
2009,453056,SI,2
2009,453056,SL,1
2009,453064,CH,2
2009,453064,FF,3
2009,453064,FT,1
2009,453064,SI,1
2009,453064,SL,2
2009,453211,FF,1
2009,453531,CU,1
2009,453531,FT,1
2009,453539,FF,1
2009,453895,CU,1
2009,453895,FF,3
2009,453895,FT,1
2009,453895,SI,1
2009,453895,SL,1
2009,453923,CU,1
2009,455077,SL,1
2009,455104,SI,1
2009,455104,SL,1
2009,455369,FF,1
2009,455759,CU,1
2009,455759,FF,3
2009,455976,CH,1
2009,455976,FF,1
2009,456030,FF,1
2009,456422,FF,5
2009,456422,FS,1
2009,456422,FT,1
2009,456422,SI,2
2009,456422,SL,2
2009,456655,CH,1
2009,456655,FF,2
2009,456665,FF,1
2009,456714,SL,1
2009,457133,CH,1
2009,457384,CH,1
2009,457384,FF,1
2009,457705,CH,1
2009,457705,FF,3
2009,457705,SI,3
2009,457705,SL,2
2009,457708,FF,4
2009,457708,FT,2
2009,457708,SL,1
2009,457727,FT,2
2009,457803,CU,1
2009,457803,SI,1
2009,458015,CU,1
2009,458085,FF,2
2009,458085,FS,1
2009,458085,FT,1
2009,458085,SI,1
2009,458085,SL,1
2009,458210,FT,2
2009,458210,SL,1
2009,458582,FF,2
2009,458675,CH,1
2009,458675,SI,1
2009,458731,CU,1
2009,458731,FF,2
2009,458731,KN,1
2009,458731,SI,2
2009,459431,FC,1
2009,459431,FF,1
2009,459431,FT,1
2009,460004,CH,1
2009,460004,SI,1
2009,460004,SL,1
